,iid,gender,partner,pid,match,samerace,age_o,race_o,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
7542,515,0,1,531.0,0,0,25.0,4.0,30.0,20.0,20.0,10.0,5.0,10.0,10.0,5.0,5.0,4.0,5.0,1.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7543,515,0,2,532.0,0,0,26.0,4.0,20.0,20.0,20.0,5.0,10.0,6.0,5.0,6.0,4.0,2.0,5.0,5.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7545,515,0,4,534.0,0,0,24.0,6.0,30.0,30.0,5.0,2.0,3.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7546,515,0,5,535.0,1,1,23.0,2.0,14.0,19.0,16.0,10.0,18.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7547,515,0,6,536.0,0,1,29.0,2.0,20.0,20.0,20.0,10.0,0.0,6.0,6.0,8.0,7.0,3.0,5.0,3.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7549,515,0,8,538.0,0,1,32.0,2.0,0.0,10.0,30.0,0.0,10.0,4.0,7.0,4.0,7.0,4.0,4.0,3.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7550,515,0,9,539.0,0,1,22.0,2.0,10.0,20.0,15.0,15.0,10.0,5.0,8.0,6.0,5.0,7.0,7.0,5.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7551,515,0,10,540.0,0,1,24.0,2.0,15.0,20.0,20.0,15.0,10.0,7.0,7.0,6.0,5.0,3.0,4.0,2.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7552,515,0,11,541.0,0,0,23.0,4.0,30.0,0.0,20.0,0.0,10.0,9.0,9.0,8.0,7.0,5.0,7.0,4.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7553,515,0,12,542.0,0,0,23.0,4.0,15.0,20.0,20.0,10.0,10.0,4.0,6.0,7.0,4.0,2.0,8.0,4.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7554,515,0,13,543.0,0,0,24.0,4.0,16.0,16.0,17.0,16.0,15.0,8.0,7.0,7.0,8.0,3.0,6.0,4.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7555,515,0,14,544.0,0,0,23.0,4.0,25.0,20.0,10.0,10.0,20.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7557,515,0,16,546.0,0,1,30.0,2.0,10.0,20.0,25.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,5.0,6.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7558,515,0,17,547.0,0,1,30.0,2.0,20.0,20.0,20.0,0.0,15.0,7.0,7.0,5.0,5.0,1.0,5.0,5.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7559,515,0,18,548.0,0,1,30.0,2.0,10.0,20.0,10.0,0.0,20.0,7.0,5.0,3.0,3.0,3.0,4.0,6.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7560,515,0,19,549.0,0,1,28.0,2.0,20.0,20.0,20.0,0.0,20.0,7.0,7.0,8.0,7.0,5.0,6.0,5.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7561,515,0,20,550.0,0,1,30.0,2.0,3.0,30.0,30.0,3.0,4.0,6.0,7.0,6.0,4.0,4.0,5.0,5.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7562,515,0,21,551.0,0,0,27.0,1.0,20.0,20.0,20.0,0.0,0.0,7.0,8.0,7.0,7.0,5.0,8.0,3.0,2.0,23.0,6.0,2.0,8.0,5.0,20000.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0
7564,516,0,1,531.0,0,1,25.0,4.0,30.0,20.0,20.0,10.0,5.0,8.0,10.0,10.0,10.0,5.0,5.0,3.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7565,516,0,2,532.0,0,1,26.0,4.0,20.0,20.0,20.0,5.0,10.0,4.0,7.0,3.0,5.0,3.0,4.0,1.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7567,516,0,4,534.0,0,0,24.0,6.0,30.0,30.0,5.0,2.0,3.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7568,516,0,5,535.0,1,0,23.0,2.0,14.0,19.0,16.0,10.0,18.0,7.0,9.0,8.0,8.0,6.0,10.0,10.0,1.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7569,516,0,6,536.0,1,0,29.0,2.0,20.0,20.0,20.0,10.0,0.0,8.0,9.0,9.0,9.0,7.0,9.0,6.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7570,516,0,7,537.0,0,1,22.0,4.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,6.0,6.0,4.0,7.0,6.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7571,516,0,8,538.0,0,0,32.0,2.0,0.0,10.0,30.0,0.0,10.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7572,516,0,9,539.0,0,0,22.0,2.0,10.0,20.0,15.0,15.0,10.0,4.0,5.0,7.0,8.0,9.0,8.0,5.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7573,516,0,10,540.0,0,0,24.0,2.0,15.0,20.0,20.0,15.0,10.0,5.0,5.0,6.0,5.0,3.0,6.0,2.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7574,516,0,11,541.0,1,1,23.0,4.0,30.0,0.0,20.0,0.0,10.0,6.0,10.0,7.0,9.0,4.0,6.0,4.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7575,516,0,12,542.0,0,1,23.0,4.0,15.0,20.0,20.0,10.0,10.0,4.0,6.0,7.0,6.0,6.0,7.0,1.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7576,516,0,13,543.0,0,1,24.0,4.0,16.0,16.0,17.0,16.0,15.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,1.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7577,516,0,14,544.0,0,1,23.0,4.0,25.0,20.0,10.0,10.0,20.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7579,516,0,16,546.0,0,0,30.0,2.0,10.0,20.0,25.0,5.0,5.0,3.0,5.0,6.0,8.0,5.0,4.0,4.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7580,516,0,17,547.0,0,0,30.0,2.0,20.0,20.0,20.0,0.0,15.0,7.0,7.0,5.0,5.0,1.0,5.0,5.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7581,516,0,18,548.0,0,0,30.0,2.0,10.0,20.0,10.0,0.0,20.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7582,516,0,19,549.0,1,0,28.0,2.0,20.0,20.0,20.0,0.0,20.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7583,516,0,20,550.0,0,0,30.0,2.0,3.0,30.0,30.0,3.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,3.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7584,516,0,21,551.0,1,0,27.0,1.0,20.0,20.0,20.0,0.0,0.0,6.0,7.0,7.0,7.0,5.0,7.0,9.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7585,516,0,22,552.0,1,0,25.0,2.0,0.0,15.0,15.0,0.0,0.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,2.0,27.0,10.0,4.0,9.0,3.0,32508.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0
7608,518,0,1,531.0,0,0,25.0,4.0,30.0,20.0,20.0,10.0,5.0,10.0,10.0,5.0,10.0,1.0,5.0,1.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7609,518,0,2,532.0,0,0,26.0,4.0,20.0,20.0,20.0,5.0,10.0,8.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7611,518,0,4,534.0,0,0,24.0,6.0,30.0,30.0,5.0,2.0,3.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7612,518,0,5,535.0,1,1,23.0,2.0,14.0,19.0,16.0,10.0,18.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7613,518,0,6,536.0,0,1,29.0,2.0,20.0,20.0,20.0,10.0,0.0,7.0,7.0,7.0,6.0,4.0,6.0,4.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7614,518,0,7,537.0,0,0,22.0,4.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,8.0,5.0,7.0,8.0,3.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7615,518,0,8,538.0,0,1,32.0,2.0,0.0,10.0,30.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7616,518,0,9,539.0,0,1,22.0,2.0,10.0,20.0,15.0,15.0,10.0,8.0,5.0,7.0,8.0,3.0,6.0,4.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7617,518,0,10,540.0,0,1,24.0,2.0,15.0,20.0,20.0,15.0,10.0,6.0,6.0,7.0,7.0,4.0,7.0,4.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7618,518,0,11,541.0,0,0,23.0,4.0,30.0,0.0,20.0,0.0,10.0,7.0,6.0,8.0,6.0,4.0,6.0,4.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7619,518,0,12,542.0,0,0,23.0,4.0,15.0,20.0,20.0,10.0,10.0,10.0,6.0,7.0,6.0,0.0,8.0,8.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7620,518,0,13,543.0,0,0,24.0,4.0,16.0,16.0,17.0,16.0,15.0,8.0,8.0,8.0,8.0,5.0,4.0,5.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7621,518,0,14,544.0,0,0,23.0,4.0,25.0,20.0,10.0,10.0,20.0,7.0,6.0,6.0,6.0,5.0,6.0,3.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7622,518,0,15,545.0,0,1,24.0,2.0,20.0,20.0,20.0,10.0,10.0,6.0,6.0,9.0,8.0,4.0,8.0,7.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7623,518,0,16,546.0,1,1,30.0,2.0,10.0,20.0,25.0,5.0,5.0,7.0,6.0,8.0,6.0,7.0,7.0,9.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7624,518,0,17,547.0,1,1,30.0,2.0,20.0,20.0,20.0,0.0,15.0,7.0,7.0,10.0,6.0,6.0,8.0,6.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7625,518,0,18,548.0,1,1,30.0,2.0,10.0,20.0,10.0,0.0,20.0,7.0,7.0,8.0,2.0,5.0,8.0,7.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7626,518,0,19,549.0,1,1,28.0,2.0,20.0,20.0,20.0,0.0,20.0,7.0,8.0,8.0,7.0,6.0,6.0,5.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7627,518,0,20,550.0,1,1,30.0,2.0,3.0,30.0,30.0,3.0,4.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7628,518,0,21,551.0,0,0,27.0,1.0,20.0,20.0,20.0,0.0,0.0,5.0,5.0,7.0,7.0,5.0,7.0,3.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7629,518,0,22,552.0,0,1,25.0,2.0,0.0,15.0,15.0,0.0,0.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,2.0,23.0,15.0,2.0,2.0,1.0,35627.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0
7652,520,0,1,531.0,0,0,25.0,4.0,30.0,20.0,20.0,10.0,5.0,10.0,10.0,5.0,10.0,5.0,5.0,1.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7653,520,0,2,532.0,0,0,26.0,4.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7655,520,0,4,534.0,0,1,24.0,6.0,30.0,30.0,5.0,2.0,3.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7656,520,0,5,535.0,0,0,23.0,2.0,14.0,19.0,16.0,10.0,18.0,6.0,7.0,5.0,8.0,5.0,5.0,5.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7657,520,0,6,536.0,0,0,29.0,2.0,20.0,20.0,20.0,10.0,0.0,8.0,7.0,5.0,6.0,6.0,2.0,2.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7659,520,0,8,538.0,0,0,32.0,2.0,0.0,10.0,30.0,0.0,10.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7660,520,0,9,539.0,0,0,22.0,2.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,6.0,5.0,5.0,7.0,4.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7661,520,0,10,540.0,0,0,24.0,2.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,5.0,5.0,2.0,5.0,2.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7662,520,0,11,541.0,0,0,23.0,4.0,30.0,0.0,20.0,0.0,10.0,9.0,9.0,9.0,8.0,7.0,7.0,6.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7663,520,0,12,542.0,0,0,23.0,4.0,15.0,20.0,20.0,10.0,10.0,5.0,6.0,5.0,4.0,0.0,2.0,4.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7664,520,0,13,543.0,0,0,24.0,4.0,16.0,16.0,17.0,16.0,15.0,9.0,9.0,7.0,8.0,3.0,5.0,4.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7665,520,0,14,544.0,0,0,23.0,4.0,25.0,20.0,10.0,10.0,20.0,9.0,7.0,8.0,6.0,7.0,6.0,4.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7666,520,0,15,545.0,0,0,24.0,2.0,20.0,20.0,20.0,10.0,10.0,5.0,8.0,6.0,8.0,1.0,5.0,5.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7668,520,0,17,547.0,0,0,30.0,2.0,20.0,20.0,20.0,0.0,15.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7669,520,0,18,548.0,0,0,30.0,2.0,10.0,20.0,10.0,0.0,20.0,10.0,8.0,10.0,2.0,4.0,7.0,3.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
7670,520,0,19,549.0,0,0,28.0,2.0,20.0,20.0,20.0,0.0,20.0,9.0,9.0,8.0,8.0,6.0,5.0,6.0,2.0,28.0,11.0,6.0,2.0,1.0,46280.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0
